X.PROBE_ID	UTR_TAG	ALN_BASIS	BWA_NUM_MISMATCHES	NUM_HITS	HIT	SNP_INFO	gene	uniq	Chr	Strand	P_start	P_end	Gene_symbol
ILMN_3241109	inclUTR	exome	3	1	chr4|-|4198950-4198999|9_NM_177998,OTOP1|exonic;	NA	1	1	4	-	4198950	4198999	OTOP1
ILMN_3239339	inclUTR	exome	3	1	chr5|-|99715792-99715844|1345_NR_027503,LOC100133050|exonic;	MAF=0.191071,Name=chr5_99715833	1	1	5	-	99715792	99715844	LOC100133050
ILMN_3214117	inclUTR	exome	3	2	chr14|+|103602859-103602908|1375_NM_006291,TNFAIP2|exonic;chr20|+|39987766-39987815|111_NM_022896,LPIN3|exonic;	NA	1	0					
ILMN_3260783	inclUTR	exome	3	3	chr1|-|179832077-179832126|244_NM_022347,TOR1AIP2|exonic;chr7|+|116436906-116436955|22_NM_001127500,MET|exonic;chr7|+|116436906-116436955|22_NM_000245,MET|exonic;	NA	1	0					
ILMN_3284296	inclUTR	exome	3	5	chr11|+|43364031-43364080|915_NM_006595,API5|exonic;chr11|+|43364030-43364079|915_NR_024625,API5|exonic;chr11|+|43364031-43364080|915_NM_001142930,API5|exonic;chr11|+|43364034-43364083|915_NM_001243747,API5|exonic;chr11|+|43364032-43364081|915_NM_001142931,API5|exonic;	NA	1	1	11	+	43364030	43364083	API5
ILMN_1747568	inclUTR	exome	3	1	chr4_gl000193_random|-|49584-49618:50561-50576|585_NR_038377,MGC39584|exonic;	NA	1	0					
ILMN_1775240	inclUTR	exome	3	1	chrX|-|13054095-13054137:13056534-13056540|684_NM_174901,FAM9C|exonic;	NA	1	1	X	-	13054095	13056540	FAM9C
ILMN_3181933	inclUTR	exome	3	1	chr10|+|38501517-38501566|878_NR_024524,LOC100129055|exonic;	NA	1	1	10	+	38501517	38501566	LOC100129055
ILMN_2154555	inclUTR	exome	3	5	chr17|-|53042135-53042184|989_NM_001162862,COX11|exonic;chr17|-|53042134-53042183|989_NR_027941,COX11|exonic;chr17|-|53042134-53042183|989_NR_027942,COX11|exonic;chr17|-|53042135-53042184|989_NM_004375,COX11|exonic;chr17|-|53042135-53042184|989_NM_001162861,COX11|exonic;	NA	1	1	17	-	53042134	53042184	COX11
ILMN_3231621	inclUTR	exome	3	2	chr7|+|39833986-39834035|888_NR_026999,LINC00265|exonic;chr10|+|38740727-38740776|880_NR_024497,LOC399744|exonic;	NA	1	0					
ILMN_3239000	inclUTR	exome	3	1	chr3|-|122132209-122132258|1516_NM_019069,WDR5B|exonic;	NA	1	1	3	-	122132209	122132258	WDR5B
ILMN_3282506	inclUTR	exome	3	1	chr14|+|55529997-55530043:55531333-55531336|1008_NM_144578,MAPK1IP1L|exonic;	NA	1	1	14	+	55529997	55531336	MAPK1IP1L
ILMN_1771061	inclUTR	exome	3	1	chr19|-|15359349-15359399|702_NM_014299,BRD4|exonic;	NA	1	1	19	-	15359349	15359399	BRD4
ILMN_1900929	inclUTR	exome	3	1	chr11|+|17073489-17073538|715_NR_045002,OR7E14P|exonic;	NA	1	1	11	+	17073489	17073538	OR7E14P
ILMN_3280847	inclUTR	exome	3	3	chr1|-|33475748-33475797|840_NM_001199199,AK2|exonic;chr1|-|33475748-33475797|840_NR_037591,AK2|exonic;chr1|-|33475748-33475797|840_NM_013411,AK2|exonic;	MAF=0.374558,Name=chr1_33475750;MAF=0.374558,Name=chr1_33475750;MAF=0.374558,Name=chr1_33475750	1	1	1	-	33475748	33475797	AK2
ILMN_3247256	inclUTR	exome	3	4	chr1|+|228367765-228367814|2327_NM_001010867,IBA57|exonic;chr1|-|7978102-7978151|80_NM_001561,TNFRSF9|exonic;chr3|-|126177138-126177187|1547_NM_001040653,ZXDC|exonic;chr18|-|60995644-60995693|1050_NM_002035,KDSR|exonic;	MAF=0.0106007,Name=chr3_126177162	1	0					
ILMN_1726623	inclUTR	exome	3	2	chr8|+|73958278-73958327|143_NM_017489,TERF1|exonic;chr8|+|73958279-73958328|143_NM_003218,TERF1|exonic;	NA	1	1	8	+	73958278	73958328	TERF1
ILMN_3191636	inclUTR	exome	3	3	chr10|+|88930669-88930718|157_NM_019054,FAM35A|exonic;chr10|+|46918604-46918653|117_NR_027632,FAM35B|exonic;chr10|+|47400676-47400725|946_NR_027634,FAM35B2|exonic;	NA	1	0					
ILMN_1808861	inclUTR	exome	3	2	chr11|+|28131864-28131913|12_NM_001113528,METTL15|exonic;chr11|+|28131864-28131913|12_NM_152636,METTL15|exonic;	NA	1	1	11	+	28131864	28131913	METTL15
ILMN_3225449	inclUTR	exome	3	1	chr8|-|74203308-74203357|1151_NM_000971,RPL7|exonic;	NA	1	1	8	-	74203308	74203357	RPL7
ILMN_3278538	inclUTR	exome	3	2	chr14|+|31539095-31539135:31542110-31542119|825_NM_001128126,AP4S1|exonic;chr14|+|31539095-31539135:31542110-31542119|825_NM_007077,AP4S1|exonic;	NA	1	1	14	+	31539095	31542119	AP4S1
ILMN_1667005	inclUTR	exome	3	1	chr5|-|7300001-7300006:7300351-7300392|640_NR_033906,LOC442132|exonic;	NA	1	1	5	-	7300001	7300392	LOC442132
ILMN_1660376	inclUTR	exome	3	2	chr19|+|49995045-49995094|966_NM_012423,RPL13A|exonic;chr12|+|13029024-13029070|684_NR_003932,RPL13AP20|exonic;	NA	1	0					
ILMN_1705599	inclUTR	exome	3	2	chr2|+|114257887-114257935|1456_NM_012184,FOXD4L1|exonic;chr9|-|117027-117075|585_NM_207305,FOXD4|exonic;	NA	1	0					
ILMN_3237161	inclUTR	exome	3	1	chrX|+|153008449-153008498|1752_NM_000033,ABCD1|exonic;	NA	1	1	X	+	153008449	153008498	ABCD1
ILMN_3243492	inclUTR	exome	3	1	chr10|-|42832112-42832160|113_NR_024380,LOC441666|exonic;	MAF=0.0883392,Name=chr10_42832147	1	1	10	-	42832112	42832160	LOC441666
ILMN_1691441	inclUTR	exome	3	1	chr1|-|15442926-15442974|87_NR_027136,C1orf126|exonic;	NA	1	1	1	-	15442926	15442974	C1orf126
ILMN_1794728	inclUTR	exome	3	1	chr17|+|7385706-7385755|641_NM_001102614,SLC35G6|exonic;	MAF=0.0318021,Name=chr17_7385709	1	1	17	+	7385706	7385755	SLC35G6
ILMN_3232572	inclUTR	exome	3	2	chr3|-|141882578-141882627|1667_NM_001039547,GK5|exonic;chr3|-|141882578-141882627|1667_NR_033289,GK5|exonic;	NA	1	1	3	-	141882578	141882627	GK5
ILMN_1655605	inclUTR	exome	3	1	chr21|+|46387068-46387096:46393111-46393132|938_NM_058190,FAM207A|exonic;	MAF=0.132509,Name=chr21_46387078	1	1	21	+	46387068	46393132	FAM207A
ILMN_3236202	inclUTR	exome	3	2	chrX|-|148615548-148615594|1718_NR_027455,LOC100131434|exonic;chrX|+|149114379-149114425|215_NR_027456,LOC100272228|exonic;	NA	1	0					
ILMN_1821176	inclUTR	exome	3	1	chr18|+|29652831-29652880|101_NM_017831,RNF125|exonic;	NA	1	1	18	+	29652831	29652880	RNF125
ILMN_3201975	inclUTR	exome	3	2	chr1|-|143767494-143767542|1681_NM_001123068,PPIAL4G|exonic;chr7|+|44839415-44839463|927_NM_021130,PPIA|exonic;	NA	1	0					
ILMN_3304670	inclUTR	exome	3	3	chr8|-|125528243-125528271:125531058-125531079|1542_NM_032026,TATDN1|exonic;chr8|-|125528243-125528271:125531058-125531079|1542_NM_001146160,TATDN1|exonic;chr8|-|125528242-125528271:125531058-125531078|1542_NR_027427,TATDN1|exonic;	NA	1	1	8	-	125528242	125531079	TATDN1
ILMN_3224868	inclUTR	exome	3	2	chr20|+|16721559-16721608|712_NM_198220,SNRPB2|exonic;chr20|+|16721559-16721608|712_NM_003092,SNRPB2|exonic;	NA	1	1	20	+	16721559	16721608	SNRPB2
ILMN_3243657	inclUTR	exome	3	1	chr14|-|106436517-106436565|1397_NR_002224,ADAM6|exonic;	NA	1	1	14	-	106436517	106436565	ADAM6
ILMN_1677732	inclUTR	exome	3	6	chr15|-|22702902-22702951|758_NR_027407,GOLGA8DP|exonic;chr15|+|23447809-23447858|763_NR_033350,GOLGA8E|exonic;chr15|+|20780411-20780460|743_NR_027411,GOLGA8C|exonic;chr15|+|82730728-82730777|1216_NM_198181,GOLGA6L9|exonic;chr15|+|83107253-83107302|152_NM_198181,GOLGA6L9|exonic;chr15|-|85050913-85050962|1233_NR_003246,GOLGA6L5|exonic;	NA	1	0					
ILMN_1654200	inclUTR	exome	3	1	chr2|+|108443399-108443448|1412_NM_182588,RGPD4|exonic;	NA	1	1	2	+	108443399	108443448	RGPD4
ILMN_3237419	inclUTR	exome	3	3	chr19|+|45397225-45397274|931_NM_006114,TOMM40|exonic;chr19|+|45397225-45397274|931_NM_001128916,TOMM40|exonic;chr19|+|45397226-45397275|931_NM_001128917,TOMM40|exonic;	MAF=0.0335689,Name=chr19_45397229;MAF=0.0335689,Name=chr19_45397229;MAF=0.0335689,Name=chr19_45397229	1	1	19	+	45397225	45397275	TOMM40
ILMN_1743853	inclUTR	exome	3	1	chr22|+|20343375-20343424|740_NR_038388,LOC729444|exonic;	NA	1	1	22	+	20343375	20343424	LOC729444
ILMN_1676719	inclUTR	exome	3	4	chr1|-|154148684-154148724:154155463-154155473|27_NM_001043352,TPM3|exonic;chr1|-|154148684-154148724:154155463-154155473|27_NM_001043353,TPM3|exonic;chr1|-|154148684-154148724:154155463-154155473|27_NM_153649,TPM3|exonic;chr1|-|154148684-154148724:154155463-154155473|27_NM_001043351,TPM3|exonic;	NA	1	1	1	-	154148684	154155473	TPM3
ILMN_1772292	inclUTR	exome	3	1	chr15|+|29035109-29035127:29035270-29035300|100_NR_037599,LOC646278|exonic;	NA	1	1	15	+	29035109	29035300	LOC646278
ILMN_1723232	inclUTR	exome	3	1	chr10|+|43316401-43316440:43317509-43317519|915_NM_014753,BMS1|exonic;	NA	1	1	10	+	43316401	43317519	BMS1
ILMN_3207738	inclUTR	exome	3	1	chr4|+|152025647-152025696|1744_NM_001006,RPS3A|exonic;	NA	1	1	4	+	152025647	152025696	RPS3A
ILMN_3308138	inclUTR	exome	3	3	chr16|+|19509918-19509967|733_NM_001105248,TMC5|exonic;chr16|+|19509919-19509968|733_NM_001105249,TMC5|exonic;chr16|+|19509922-19509971|733_NM_024780,TMC5|exonic;	NA	1	1	16	+	19509918	19509971	TMC5
ILMN_1731771	inclUTR	exome	3	1	chr4|+|152021676-152021726|1744_NM_001006,RPS3A|exonic;	NA	1	1	4	+	152021676	152021726	RPS3A
ILMN_1717870	inclUTR	exome	3	2	chr15|-|34817936-34817985|106_NR_027410,GOLGA8B|exonic;chr15|-|34817936-34817985|850_NM_001023567,GOLGA8B|exonic;	MAF=0.0918728,Name=chr15_34817983;MAF=0.0918728,Name=chr15_34817983	1	1	15	-	34817936	34817985	GOLGA8B
ILMN_3279960	inclUTR	exome	3	3	chr17|+|7481816-7481865|642_NM_001416,EIF4A1|exonic;chr17|+|7481805-7481854|80_NR_037926,SENP3-EIF4A1|exonic;chr17|+|7481816-7481865|642_NM_001204510,EIF4A1|exonic;	NA	1	1	17	+	7481805	7481865	EIF4A1,SENP3-EIF4A1
ILMN_3207087	inclUTR	exome	3	3	chr4|-|99802108-99802157|1346_NM_001130679,EIF4E|exonic;chr4|-|99802108-99802157|1346_NM_001130678,EIF4E|exonic;chr4|-|99802108-99802157|1346_NM_001968,EIF4E|exonic;	NA	1	1	4	-	99802108	99802157	EIF4E
ILMN_3254992	inclUTR	exome	3	4	chrX|-|151877093-151877122:151877331-151877352|1743_NM_001129828,CSAG3|exonic;chrX|+|151928129-151928149:151928358-151928388|1744_NM_004909,CSAG2|exonic;chrX|+|151928129-151928149:151928358-151928388|1744_NM_001129828,CSAG3|exonic;chrX|-|151877093-151877122:151877331-151877352|1743_NM_004909,CSAG2|exonic;	NA	1	0					
ILMN_3276822	inclUTR	exome	3	2	chr12|+|98941372-98941421|1339_NM_001032284,TMPO|exonic;chr12|+|98941369-98941418|1339_NM_001032283,TMPO|exonic;	NA	1	1	12	+	98941369	98941421	TMPO
ILMN_3238962	inclUTR	exome	3	4	chr11|+|66033956-66033961:66034343-66034387|1088_NM_001134774,KLC2|exonic;chr11|+|66033955-66033961:66034343-66034386|1088_NM_022822,KLC2|exonic;chr11|+|66033955-66033961:66034343-66034386|1088_NM_001134775,KLC2|exonic;chr11|+|66033955-66033961:66034343-66034386|1088_NM_001134776,KLC2|exonic;	NA	1	1	11	+	66033955	66034387	KLC2
ILMN_1809562	inclUTR	exome	3	2	chr3|+|195452965-195453014|2076_NM_001098516,MUC20|exonic;chr3|+|195452964-195453013|2076_NM_152673,MUC20|exonic;	MAF=0.0565371,Name=chr3_195452987;MAF=0.0565371,Name=chr3_195452987	1	1	3	+	195452964	195453014	MUC20
ILMN_3244935	inclUTR	exome	3	1	chr14|+|35782112-35782161|107_NM_002791,PSMA6|exonic;	NA	1	1	14	+	35782112	35782161	PSMA6
ILMN_1730272	inclUTR	exome	3	1	chr7|+|76797097-76797141:76866263-76866267|146_NM_020879,CCDC146|exonic;	NA	1	1	7	+	76797097	76866267	CCDC146
ILMN_1662862	inclUTR	exome	3	1	chr14|-|57696486-57696535|15_NM_006544,EXOC5|exonic;	NA	1	1	14	-	57696486	57696535	EXOC5
ILMN_3242507	inclUTR	exome	3	1	chr15|+|84850837-84850886|1232_NM_001243531,LOC100505679|exonic;	NA	1	1	15	+	84850837	84850886	LOC100505679
ILMN_2041368	inclUTR	exome	3	1	chr17|+|3629868-3629917|612_NM_031965,GSG2|exonic;	NA	1	1	17	+	3629868	3629917	GSG2
ILMN_3233626	inclUTR	exome	3	2	chr2|-|110301721-110301770|178_NM_178584,SEPT10|exonic;chr2|-|110301721-110301770|178_NM_144710,SEPT10|exonic;	NA	1	1	2	-	110301721	110301770	SEPT10
ILMN_3191149	inclUTR	exome	3	2	chr1|+|161293448-161293460:161298185-161298222|1815_NM_001035511,SDHC|exonic;chr1|+|161293448-161293460:161298185-161298222|1815_NM_003001,SDHC|exonic;	NA	1	1	1	+	161293448	161298222	SDHC
ILMN_3289489	inclUTR	exome	3	2	chr13|+|27830594-27830643|797_NM_000982,RPL21|exonic;chr13|+|27830594-27830643|797_NR_026911,RPL21P28|exonic;	NA	1	1	13	+	27830594	27830643	RPL21,RPL21P28
ILMN_1773525	inclUTR	exome	3	1	chr14|+|20216246-20216294|739_NM_172194,OR4Q3|exonic;	NA	1	1	14	+	20216246	20216294	OR4Q3
ILMN_2139061	inclUTR	exome	3	2	chr15|-|49419552-49419601|962_NM_001143887,COPS2|exonic;chr15|-|49419552-49419601|962_NM_004236,COPS2|exonic;	NA	1	1	15	-	49419552	49419601	COPS2
ILMN_1791525	inclUTR	exome	3	1	chr17|+|5032356-5032405|623_NM_004505,USP6|exonic;	NA	1	1	17	+	5032356	5032405	USP6
ILMN_2074575	inclUTR	exome	3	3	chr17|+|73539537-73539582:73552126-73552131|143_NM_001015002,LLGL2|exonic;chr17|+|73539537-73539582:73552126-73552131|143_NM_001031803,LLGL2|exonic;chr17|+|73539537-73539582:73552126-73552131|143_NM_004524,LLGL2|exonic;	NA	1	1	17	+	73539537	73552131	LLGL2
ILMN_3247533	inclUTR	exome	3	2	chr16|-|21458174-21458226|93_NR_027155,LOC100271836|exonic;chr16|+|22503291-22503343|756_NR_027154,LOC641298|exonic;	NA	1	0					
ILMN_3247700	inclUTR	exome	3	2	chr1|-|202574792-202574841|2130_NM_001136504,SYT2|exonic;chr1|-|202574792-202574841|266_NM_177402,SYT2|exonic;	NA	1	1	1	-	202574792	202574841	SYT2
ILMN_3257162	inclUTR	exome	3	2	chr5|+|156278006-156278055|1777_NR_038443,PPP1R2P3|exonic;chr3|-|195245903-195245952|2074_NM_006241,PPP1R2|exonic;	NA	1	0					
ILMN_3299478	inclUTR	exome	3	1	chr19|+|1440239-1440252:1440347-1440383|595_NM_001018,RPS15|exonic;	NA	1	1	19	+	1440239	1440383	RPS15
ILMN_1772538	inclUTR	exome	3	1	chr17|+|41994965-41995014|905_NR_026770,C17orf88|exonic;	NA	1	1	17	+	41994965	41995014	C17orf88
ILMN_3230646	inclUTR	exome	3	1	chr20|+|31436663-31436712|824_NM_012325,MAPRE1|exonic;	MAF=0.0300353,Name=chr20_31436681	1	1	20	+	31436663	31436712	MAPRE1
ILMN_1651641	inclUTR	exome	3	1	chr22|+|20343397-20343446|740_NR_038388,LOC729444|exonic;	NA	1	1	22	+	20343397	20343446	LOC729444
ILMN_3238782	inclUTR	exome	3	1	chr6|+|133136167-133136216|1600_NM_001016,RPS12|exonic;	NA	1	1	6	+	133136167	133136216	RPS12
ILMN_1670219	inclUTR	exome	3	1	chrX|+|36379557-36379606|107_NM_001098843,CXorf30|exonic;	NA	1	1	X	+	36379557	36379606	CXorf30
ILMN_2073235	inclUTR	exome	3	1	chr11|-|61732847-61732896|131_NM_002032,FTH1|exonic;	NA	1	1	11	-	61732847	61732896	FTH1
ILMN_1750278	inclUTR	exome	3	1	chr11|-|61732280-61732330|131_NM_002032,FTH1|exonic;	NA	1	1	11	-	61732280	61732330	FTH1
ILMN_3248109	inclUTR	exome	3	1	chr7|+|39832627-39832676|888_NR_026999,LINC00265|exonic;	NA	1	1	7	+	39832627	39832676	LINC00265
ILMN_3198247	inclUTR	exome	3	2	chr9|+|79013955-79014003|1187_NR_026890,RPSAP9|exonic;chr19|+|24010301-24010349|95_NR_003662,RPSAP58|exonic;	NA	1	0					
ILMN_3274904	inclUTR	exome	3	2	chrX|+|100650330-100650379|2_NM_001199973,RPL36A-HNRNPH2|exonic;chrX|+|100650330-100650379|1352_NM_021029,RPL36A|exonic;	NA	1	1	X	+	100650330	100650379	RPL36A-HNRNPH2,RPL36A
ILMN_3244192	inclUTR	exome	3	3	chr19|-|53381606-53381654|992_NM_207333,ZNF320|exonic;chr12|-|99018686-99018734|1340_NM_153687,IKBIP|exonic;chr18|-|2944453-2944501|607_NR_026659,LOC727896|exonic;	NA	1	0					
ILMN_3179324	inclUTR	exome	3	4	chr4|+|2840908-2840955|606_NM_001145855,SH3BP2|exonic;chr4|+|2840908-2840955|606_NM_001145856,SH3BP2|exonic;chr4|+|2840908-2840955|606_NM_003023,SH3BP2|exonic;chr4|+|2840908-2840955|606_NM_001122681,SH3BP2|exonic;	NA	1	1	4	+	2840908	2840955	SH3BP2
ILMN_3280019	inclUTR	exome	3	1	chr9|-|130211571-130211620|1578_NM_000976,RPL12|exonic;	NA	1	1	9	-	130211571	130211620	RPL12
ILMN_1739284	inclUTR	exome	3	1	chr11|+|20676403-20676452|742_NM_004211,SLC6A5|exonic;	MAF=0.187279,Name=chr11_20676417	1	1	11	+	20676403	20676452	SLC6A5
ILMN_3237473	inclUTR	exome	3	8	chr9|+|70914503-70914552|140_NM_201453,CBWD3|exonic;chr2|+|114253320-114253369|1456_NM_172003,CBWD2|exonic;chr9|-|70432366-70432414|1122_NM_201453,CBWD3|exonic;chr9|-|70432366-70432414|1122_NM_001024916,CBWD5|exonic;chr9|-|121404-121452|73_NM_001145355,CBWD1|exonic;chr9|-|121404-121452|73_NM_018491,CBWD1|exonic;chr9|-|121404-121452|73_NM_001145356,CBWD1|exonic;chr9|-|69204900-69204948|17_NM_001085457,CBWD6|exonic;	NA	1	0					
ILMN_3246580	inclUTR	exome	3	1	chr8|-|103273409-103273458|171_NM_015902,UBR5|exonic;	NA	1	1	8	-	103273409	103273458	UBR5
ILMN_3277850	inclUTR	exome	3	1	chr6|-|34392949-34392998|847_NM_001203245,RPS10|exonic;	NA	1	1	6	-	34392949	34392998	RPS10
ILMN_3284366	inclUTR	exome	3	2	chr1|+|161094730-161094779|1814_NM_001185092,NIT1|exonic;chr8|-|81882462-81882511|151_NM_018440,PAG1|exonic;	NA	1	0					
ILMN_2258897	inclUTR	exome	3	3	chr18|+|11881864-11881913|84_NM_001142339,GNAL|exonic;chr18|+|11881865-11881914|84_NM_182978,GNAL|exonic;chr18|+|11881865-11881914|84_NM_002071,GNAL|exonic;	NA	1	1	18	+	11881864	11881914	GNAL
ILMN_1797398	inclUTR	exome	3	2	chr2|-|198352711-198352760|2098_NM_002156,HSPD1|exonic;chr2|-|198352711-198352760|2098_NM_199440,HSPD1|exonic;	NA	1	1	2	-	198352711	198352760	HSPD1
ILMN_1702678	inclUTR	exome	3	1	chr22|-|25049601-25049650|776_NR_024593,POM121L10P|exonic;	NA	1	1	22	-	25049601	25049650	POM121L10P
ILMN_2112474	inclUTR	exome	3	2	chr15|+|69698977-69699026|139_NM_017705,PAQR5|exonic;chr15|+|69698977-69699026|1116_NM_001104554,PAQR5|exonic;	NA	1	1	15	+	69698977	69699026	PAQR5
ILMN_3280860	inclUTR	exome	3	1	chr1|+|26801103-26801152|789_NM_005517,HMGN2|exonic;	NA	1	1	1	+	26801103	26801152	HMGN2
ILMN_3199806	inclUTR	exome	3	3	chr1|+|33138419-33138468|837_NM_001135255,RBBP4|exonic;chr1|+|33138419-33138468|837_NM_005610,RBBP4|exonic;chr1|+|33138419-33138468|837_NM_001135256,RBBP4|exonic;	NA	1	1	1	+	33138419	33138468	RBBP4
ILMN_1673753	inclUTR	exome	3	8	chr6|+|30539289-30539337|102_NM_001090,ABCF1|exonic;chr6_cox_hap2|+|2051340-2051388|600_NM_001025091,ABCF1|exonic;chr6_ssto_hap7|+|1871567-1871615|599_NM_001090,ABCF1|exonic;chr6_ssto_hap7|+|1871567-1871615|599_NM_001090,ABCF1|exonic;chr6_ssto_hap7|+|1871567-1871615|599_NM_001090,ABCF1|exonic;chr6_qbl_hap6|+|1832195-1832243|74_NM_001025091,ABCF1|exonic;chr6_qbl_hap6|+|1832195-1832243|74_NM_001025091,ABCF1|exonic;chr6_cox_hap2|+|2051340-2051388|600_NM_001090,ABCF1|exonic;chr6_ssto_hap7|+|1871567-1871615|599_NM_001025091,ABCF1|exonic;chr6_qbl_hap6|+|1832195-1832243|74_NM_001090,ABCF1|exonic;chr6_ssto_hap7|+|1871567-1871615|599_NM_001025091,ABCF1|exonic;chr6_qbl_hap6|+|1832195-1832243|74_NM_001090,ABCF1|exonic;chr6_ssto_hap7|+|1871567-1871615|599_NM_001025091,ABCF1|exonic;chr6|+|30539289-30539337|102_NM_001025091,ABCF1|exonic;	NA	1	1	6	+	30539289	30539337	ABCF1
ILMN_1691021	inclUTR	exome	3	1	chr3|-|123699375-123699424|1528_NM_017578,ROPN1|exonic;	NA	1	1	3	-	123699375	123699424	ROPN1
ILMN_3187586	inclUTR	exome	3	1	chr22|-|41220970-41221019|899_NM_003932,ST13|exonic;	NA	1	1	22	-	41220970	41221019	ST13
ILMN_3297915	inclUTR	exome	3	1	chr2|+|178084026-178084042:178084135-178084168|1943_NM_194247,HNRNPA3|exonic;	NA	1	1	2	+	178084026	178084168	HNRNPA3
ILMN_3201877	inclUTR	exome	3	1	chr1|+|203772100-203772144:203786053-203786058|267_NM_014827,ZC3H11A|exonic;	NA	1	1	1	+	203772100	203786058	ZC3H11A
ILMN_3194949	inclUTR	exome	3	2	chr17|-|73177194-73177243|1143_NM_006937,SUMO2|exonic;chr17|-|73177195-73177244|1143_NM_001005849,SUMO2|exonic;	NA	1	1	17	-	73177194	73177244	SUMO2
ILMN_3294968	inclUTR	exome	3	3	chr1|-|211840516-211840565|2201_NM_001204183,NEK2|exonic;chr1|-|211840515-211840564|2201_NM_002497,NEK2|exonic;chr1|-|211840515-211840564|2201_NM_001204182,NEK2|exonic;	NA	1	1	1	-	211840515	211840565	NEK2
ILMN_3245148	inclUTR	exome	3	1	chr13|+|64311790-64311839|1075_NR_002171,OR7E156P|exonic;	NA	1	1	13	+	64311790	64311839	OR7E156P
ILMN_1654049	inclUTR	exome	3	1	chr19|+|51831019-51831068|980_NM_001101372,IGLON5|exonic;	NA	1	1	19	+	51831019	51831068	IGLON5
ILMN_3280618	inclUTR	exome	3	3	chr12|-|31434074-31434123|12_NM_001135811,FAM60A|exonic;chr12|-|31434074-31434123|12_NM_021238,FAM60A|exonic;chr12|-|31434074-31434123|12_NM_001135812,FAM60A|exonic;	NA	1	1	12	-	31434074	31434123	FAM60A
ILMN_3198533	inclUTR	exome	3	2	chr2|+|96259884-96259933|1319_NM_138800,TRIM43|exonic;chr2|-|96148295-96148344|1318_NM_001164464,TRIM43B|exonic;	NA	1	0					
ILMN_3176561	inclUTR	exome	3	1	chr3|+|73046154-73046202|1142_NM_174907,PPP4R2|exonic;	NA	1	1	3	+	73046154	73046202	PPP4R2
ILMN_3201365	inclUTR	exome	3	10	chr18|-|47015766-47015815|943_NM_001199344,RPL17|exonic;chr18|-|47015766-47015815|943_NM_001199345,RPL17|exonic;chr18|-|47015765-47015814|943_NM_001199356,RPL17-C18ORF32|exonic;chr18|-|47015766-47015815|943_NM_000985,RPL17|exonic;chr18|-|47015766-47015815|943_NM_001199341,RPL17|exonic;chr18|-|47015766-47015815|943_NM_001035006,RPL17|exonic;chr18|-|47015765-47015814|943_NM_001199355,RPL17-C18ORF32|exonic;chr18|-|47015766-47015815|943_NM_001199343,RPL17|exonic;chr18|-|47015766-47015815|943_NM_001199342,RPL17|exonic;chr18|-|47015766-47015815|943_NM_001199340,RPL17|exonic;	NA	1	1	18	-	47015765	47015815	RPL17,RPL17-C18ORF32
ILMN_1740571	inclUTR	exome	3	3	chr5|+|68849561-68849610|138_NM_001205255,OCLN|exonic;chr5|+|68849559-68849608|138_NM_002538,OCLN|exonic;chr5|+|68849559-68849608|138_NM_001205254,OCLN|exonic;	NA	1	1	5	+	68849559	68849610	OCLN
ILMN_3279619	inclUTR	exome	3	1	chr16|-|3065582-3065631|608_NM_021195,CLDN6|exonic;	MAF=0.369258,Name=chr16_3065596	1	1	16	-	3065582	3065631	CLDN6
ILMN_1660599	inclUTR	exome	3	1	chr2|-|96688446-96688471:96688705-96688729|1322_NM_207328,GPAT2|exonic;	NA	1	1	2	-	96688446	96688729	GPAT2
ILMN_1757084	inclUTR	exome	3	1	chr4|-|99997470-99997519|168_NM_000671,ADH5|exonic;	NA	1	1	4	-	99997470	99997519	ADH5
ILMN_3209232	inclUTR	exome	3	1	chr9|+|90460807-90460856|1275_NR_033405,CTSL1P8|exonic;	MAF=0.0159011,Name=chr9_90460839	1	1	9	+	90460807	90460856	CTSL1P8
ILMN_1722377	inclUTR	exome	3	1	chr17|-|58035746-58035795|1027_NM_016125,RNFT1|exonic;	NA	1	1	17	-	58035746	58035795	RNFT1
ILMN_2193195	inclUTR	exome	3	1	chr13|+|50464653-50464702|970_NR_003268,CTAGE10P|exonic;	NA	1	1	13	+	50464653	50464702	CTAGE10P
ILMN_1711492	inclUTR	exome	3	1	chr12|-|57066834-57066849:57081781-57081815|1020_NM_006601,PTGES3|exonic;	NA	1	1	12	-	57066834	57081815	PTGES3
ILMN_3212126	inclUTR	exome	3	1	chr17|+|77704991-77705038|1177_NM_178543,ENPP7|exonic;	NA	1	1	17	+	77704991	77705038	ENPP7
ILMN_3243441	inclUTR	exome	3	1	chr6|-|74227477-74227526|1151_NM_001402,EEF1A1|exonic;	NA	1	1	6	-	74227477	74227526	EEF1A1
ILMN_3299604	inclUTR	exome	3	3	chr9|-|74971907-74971956|144_NM_001102420,ZFAND5|exonic;chr9|-|74971907-74971956|144_NM_006007,ZFAND5|exonic;chr9|-|74971907-74971956|144_NM_001102421,ZFAND5|exonic;	NA	1	1	9	-	74971907	74971956	ZFAND5
ILMN_3293049	inclUTR	exome	3	1	chr19|-|617643-617655:617776-617812|589_NM_005035,POLRMT|exonic;	NA	1	1	19	-	617643	617812	POLRMT
